Perfect_Match	Left_Match	Right_Match	Target_Year	Target_Month	Target_Day	Target	Target_Page	Source_Year	Source_Month	Source_Day	Source	Source_Page
316	524	520	1807	2	12	TheDerbyMercury	4	1806	12	18	TheDerbyMercury	4
205	351	357	1807	2	12	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	12	25	Trewman'sExeterFlyingPost	2
200	339	345	1807	2	12	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	7	10	Trewman'sExeterFlyingPost	3
295	414	430	1807	2	14	CaledonianMercury	4	1806	4	12	CaledonianMercury	4
251	387	394	1807	2	14	CaledonianMercury	4	1806	4	17	CaledonianMercury	4
201	281	287	1807	2	14	CaledonianMercury	4	1806	4	26	CaledonianMercury	4
251	374	381	1807	2	14	CaledonianMercury	4	1806	5	5	CaledonianMercury	4
248	386	396	1807	2	14	CaledonianMercury	4	1806	5	24	CaledonianMercury	4
280	434	455	1807	2	14	CaledonianMercury	4	1806	9	27	CaledonianMercury	4
215	284	289	1807	2	14	CaledonianMercury	4	1806	10	11	CaledonianMercury	4
241	352	353	1807	2	14	CaledonianMercury	4	1806	10	25	CaledonianMercury	4
215	322	332	1807	2	14	CaledonianMercury	4	1806	12	27	CaledonianMercury	4
209	305	312	1807	2	14	Jackson'sOxfordJournal	3	1806	1	18	Jackson'sOxfordJournal	2
216	284	289	1807	2	14	Jackson'sOxfordJournal	3	1806	2	15	Jackson'sOxfordJournal	4
205	292	285	1807	2	14	Jackson'sOxfordJournal	3	1806	5	10	Jackson'sOxfordJournal	3
236	328	336	1807	2	14	Jackson'sOxfordJournal	3	1806	5	31	Jackson'sOxfordJournal	1
214	295	305	1807	2	14	Jackson'sOxfordJournal	3	1806	6	7	Jackson'sOxfordJournal	1
218	320	314	1807	2	14	Jackson'sOxfordJournal	3	1806	12	27	Jackson'sOxfordJournal	3
229	370	373	1807	2	14	TheIpswichJournal	4	1806	10	25	TheIpswichJournal	4
262	430	422	1807	2	14	TheIpswichJournal	4	1806	11	22	TheIpswichJournal	1
308	513	513	1807	2	14	TheIpswichJournal	4	1806	12	6	TheIpswichJournal	4
200	297	308	1807	2	16	CaledonianMercury	1	1806	1	15	TheAberdeenJournal	2
338	504	506	1807	2	16	CaledonianMercury	2	1806	3	3	CaledonianMercury	1
235	329	347	1807	2	19	CaledonianMercury	2	1806	4	12	CaledonianMercury	4
227	314	336	1807	2	19	CaledonianMercury	2	1806	4	17	CaledonianMercury	4
252	363	374	1807	2	19	CaledonianMercury	2	1806	4	26	CaledonianMercury	4
293	427	432	1807	2	19	CaledonianMercury	2	1806	5	5	CaledonianMercury	4
228	330	324	1807	2	19	CaledonianMercury	2	1806	9	15	CaledonianMercury	1
369	490	515	1807	2	19	CaledonianMercury	2	1806	12	22	CaledonianMercury	1
289	426	440	1807	2	19	CaledonianMercury	2	1806	12	27	CaledonianMercury	4
290	442	449	1807	2	19	TheDerbyMercury	4	1806	1	9	TheDerbyMercury	4
393	625	628	1807	2	19	TheDerbyMercury	4	1806	1	30	TheDerbyMercury	4
397	611	613	1807	2	19	TheDerbyMercury	4	1806	2	6	TheDerbyMercury	4
225	324	323	1807	2	19	TheDerbyMercury	4	1806	4	10	TheDerbyMercury	4
284	464	460	1807	2	19	TheDerbyMercury	4	1806	4	24	TheDerbyMercury	4
234	406	418	1807	2	19	TheDerbyMercury	4	1806	5	1	TheDerbyMercury	4
225	376	382	1807	2	19	TheDerbyMercury	4	1806	5	8	TheDerbyMercury	4
429	712	738	1807	2	19	TheDerbyMercury	4	1806	5	15	TheDerbyMercury	4
229	320	323	1807	2	19	TheDerbyMercury	4	1806	5	17	Jackson'sOxfordJournal	3
306	500	517	1807	2	19	TheDerbyMercury	4	1806	6	12	TheDerbyMercury	4
322	528	556	1807	2	19	TheDerbyMercury	4	1806	7	3	TheDerbyMercury	4
271	460	476	1807	2	19	TheDerbyMercury	4	1806	7	10	TheDerbyMercury	4
441	677	685	1807	2	19	TheDerbyMercury	4	1806	7	24	TheDerbyMercury	4
293	498	486	1807	2	19	TheDerbyMercury	4	1806	8	14	TheDerbyMercury	4
230	380	387	1807	2	19	TheDerbyMercury	4	1806	8	21	TheDerbyMercury	4
429	678	673	1807	2	19	TheDerbyMercury	4	1806	8	28	TheDerbyMercury	4
309	480	493	1807	2	19	TheDerbyMercury	4	1806	9	4	TheDerbyMercury	4
246	431	431	1807	2	19	TheDerbyMercury	4	1806	9	11	TheDerbyMercury	4
283	459	470	1807	2	19	TheDerbyMercury	4	1806	9	18	TheDerbyMercury	4
402	636	652	1807	2	19	TheDerbyMercury	4	1806	10	9	TheDerbyMercury	4
509	822	816	1807	2	19	TheDerbyMercury	4	1806	10	16	TheDerbyMercury	4
515	788	796	1807	2	19	TheDerbyMercury	4	1806	10	23	TheDerbyMercury	4
249	453	461	1807	2	19	TheDerbyMercury	4	1806	10	30	TheDerbyMercury	4
315	518	532	1807	2	19	TheDerbyMercury	4	1806	11	6	TheDerbyMercury	4
209	348	364	1807	2	19	TheDerbyMercury	4	1806	11	13	TheDerbyMercury	4
533	810	806	1807	2	19	TheDerbyMercury	4	1806	11	20	TheDerbyMercury	4
365	606	617	1807	2	19	TheDerbyMercury	4	1806	11	27	TheDerbyMercury	4
315	514	518	1807	2	19	TheDerbyMercury	4	1806	12	11	TheDerbyMercury	4
256	432	432	1807	2	19	TheDerbyMercury	4	1806	12	18	TheDerbyMercury	4
359	548	556	1807	2	19	TheDerbyMercury	4	1806	12	24	TheDerbyMercury	4
248	386	383	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	2	27	Trewman'sExeterFlyingPost	3
242	360	362	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	4	24	Trewman'sExeterFlyingPost	3
239	368	365	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	5	22	Trewman'sExeterFlyingPost	3
204	323	324	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	7	17	Trewman'sExeterFlyingPost	3
230	321	319	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	1	2	Trewman'sExeterFlyingPost	2
229	313	305	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	3	13	Trewman'sExeterFlyingPost	3
217	282	275	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	3	20	Trewman'sExeterFlyingPost	3
252	361	356	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	4	3	Trewman'sExeterFlyingPost	3
201	291	288	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	4	10	Trewman'sExeterFlyingPost	3
270	418	399	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	4	17	Trewman'sExeterFlyingPost	3
204	267	263	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	4	24	Trewman'sExeterFlyingPost	3
202	275	271	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	5	1	Trewman'sExeterFlyingPost	3
243	351	351	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	5	15	Trewman'sExeterFlyingPost	3
233	331	319	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	5	22	Trewman'sExeterFlyingPost	3
205	282	278	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	5	29	Trewman'sExeterFlyingPost	3
215	303	291	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	6	5	Trewman'sExeterFlyingPost	3
248	344	342	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	6	12	Trewman'sExeterFlyingPost	2
241	334	334	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	6	19	Trewman'sExeterFlyingPost	3
222	312	309	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	6	26	Trewman'sExeterFlyingPost	3
209	332	322	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	7	3	Trewman'sExeterFlyingPost	3
248	373	375	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	7	17	Trewman'sExeterFlyingPost	3
201	280	275	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	7	31	Trewman'sExeterFlyingPost	3
288	396	393	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	10	16	Trewman'sExeterFlyingPost	3
273	424	409	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	10	23	Trewman'sExeterFlyingPost	2
383	561	546	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	10	30	Trewman'sExeterFlyingPost	3
355	537	529	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	11	6	Trewman'sExeterFlyingPost	3
365	548	535	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	11	13	Trewman'sExeterFlyingPost	3
244	372	360	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	11	20	Trewman'sExeterFlyingPost	3
208	316	314	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	11	27	Trewman'sExeterFlyingPost	2
294	429	425	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	11	27	Trewman'sExeterFlyingPost	3
344	606	592	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	12	4	Trewman'sExeterFlyingPost	3
355	530	513	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	12	18	Trewman'sExeterFlyingPost	3
442	655	637	1807	2	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	12	25	Trewman'sExeterFlyingPost	2
271	423	414	1807	2	21	Jackson'sOxfordJournal	1	1806	11	29	Jackson'sOxfordJournal	1
241	317	345	1807	2	23	CaledonianMercury	1	1806	10	27	CaledonianMercury	1
357	508	514	1807	2	23	CaledonianMercury	1	1806	12	18	CaledonianMercury	4
202	291	302	1807	2	23	CaledonianMercury	1	1806	12	22	CaledonianMercury	1
348	497	541	1807	2	23	CaledonianMercury	1	1806	12	29	CaledonianMercury	1
272	364	374	1807	2	23	CaledonianMercury	4	1806	4	12	CaledonianMercury	4
286	419	423	1807	2	23	CaledonianMercury	4	1806	4	17	CaledonianMercury	4
298	405	406	1807	2	23	CaledonianMercury	4	1806	4	26	CaledonianMercury	4
304	417	410	1807	2	23	CaledonianMercury	4	1806	5	5	CaledonianMercury	4
233	337	345	1807	2	23	CaledonianMercury	4	1806	5	24	CaledonianMercury	4
229	322	321	1807	2	25	TheAberdeenJournal	1	1806	11	12	TheAberdeenJournal	1
224	352	356	1807	2	26	CaledonianMercury	4	1806	7	28	CaledonianMercury	1
266	447	450	1807	2	26	TheDerbyMercury	4	1806	1	30	TheDerbyMercury	4
264	455	467	1807	2	26	TheDerbyMercury	4	1806	5	1	TheDerbyMercury	4
203	343	356	1807	2	26	TheDerbyMercury	4	1806	6	12	TheDerbyMercury	4
322	541	541	1807	2	26	TheDerbyMercury	4	1806	7	24	TheDerbyMercury	4
251	444	455	1807	2	26	TheDerbyMercury	4	1806	8	21	TheDerbyMercury	4
266	434	431	1807	2	26	TheDerbyMercury	4	1806	8	28	TheDerbyMercury	4
223	396	401	1807	2	26	TheDerbyMercury	4	1806	9	11	TheDerbyMercury	4
209	355	370	1807	2	26	TheDerbyMercury	4	1806	9	25	TheDerbyMercury	4
257	414	440	1807	2	26	TheDerbyMercury	4	1806	10	9	TheDerbyMercury	4
266	439	453	1807	2	26	TheDerbyMercury	4	1806	10	16	TheDerbyMercury	4
369	620	639	1807	2	26	TheDerbyMercury	4	1806	10	23	TheDerbyMercury	4
298	483	490	1807	2	26	TheDerbyMercury	4	1806	10	30	TheDerbyMercury	4
334	543	563	1807	2	26	TheDerbyMercury	4	1806	11	20	TheDerbyMercury	4
255	387	408	1807	2	26	TheDerbyMercury	4	1806	12	4	TheDerbyMercury	4
221	366	392	1807	2	26	TheDerbyMercury	4	1806	12	11	TheDerbyMercury	4
303	506	511	1807	2	26	TheDerbyMercury	4	1806	12	18	TheDerbyMercury	4
215	337	335	1807	2	26	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	5	29	Trewman'sExeterFlyingPost	3
266	413	401	1807	2	26	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	10	30	Trewman'sExeterFlyingPost	3
322	502	488	1807	2	26	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	11	27	Trewman'sExeterFlyingPost	3
288	430	423	1807	2	26	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	12	18	Trewman'sExeterFlyingPost	3
320	492	490	1807	2	26	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	12	25	Trewman'sExeterFlyingPost	2
200	328	340	1807	2	28	CaledonianMercury	4	1806	2	22	CaledonianMercury	4
213	342	340	1807	2	28	CaledonianMercury	4	1806	4	12	CaledonianMercury	4
221	360	359	1807	2	28	CaledonianMercury	4	1806	6	12	CaledonianMercury	1
243	359	365	1807	2	28	CaledonianMercury	4	1806	12	27	CaledonianMercury	4
204	317	312	1807	2	28	Jackson'sOxfordJournal	1	1806	1	25	Jackson'sOxfordJournal	1
271	386	397	1807	2	28	Jackson'sOxfordJournal	2	1806	3	15	Jackson'sOxfordJournal	2
200	301	299	1807	2	28	Jackson'sOxfordJournal	3	1806	3	1	Jackson'sOxfordJournal	3
204	305	303	1807	2	28	Jackson'sOxfordJournal	3	1806	3	15	Jackson'sOxfordJournal	3
242	345	360	1807	2	28	Jackson'sOxfordJournal	4	1806	5	10	Jackson'sOxfordJournal	4
253	388	390	1807	2	28	TheIpswichJournal	1	1806	3	22	Jackson'sOxfordJournal	2
210	318	309	1807	2	28	TheIpswichJournal	1	1806	4	19	TheIpswichJournal	1
215	340	327	1807	2	28	TheIpswichJournal	1	1806	5	17	Jackson'sOxfordJournal	3
216	327	336	1807	2	28	TheIpswichJournal	1	1806	7	26	TheIpswichJournal	3
264	440	424	1807	2	28	TheIpswichJournal	4	1806	11	22	TheIpswichJournal	1
375	546	518	1807	2	28	TheLeedsMercury	4	1806	5	17	Jackson'sOxfordJournal	3
254	387	403	1807	3	2	CaledonianMercury	4	1806	6	9	CaledonianMercury	4
244	375	385	1807	3	2	CaledonianMercury	4	1806	11	24	CaledonianMercury	4
287	439	445	1807	3	2	CaledonianMercury	4	1806	12	18	CaledonianMercury	4
245	364	369	1807	3	2	CaledonianMercury	4	1806	12	22	CaledonianMercury	4
403	644	651	1807	3	5	TheDerbyMercury	4	1806	1	30	TheDerbyMercury	4
383	628	636	1807	3	5	TheDerbyMercury	4	1806	2	6	TheDerbyMercury	4
261	446	455	1807	3	5	TheDerbyMercury	4	1806	2	13	TheDerbyMercury	4
217	357	365	1807	3	5	TheDerbyMercury	4	1806	2	27	TheDerbyMercury	4
341	543	550	1807	3	5	TheDerbyMercury	4	1806	3	20	TheDerbyMercury	4
331	536	543	1807	3	5	TheDerbyMercury	4	1806	4	24	TheDerbyMercury	4
292	476	490	1807	3	5	TheDerbyMercury	4	1806	5	1	TheDerbyMercury	4
276	481	477	1807	3	5	TheDerbyMercury	4	1806	5	8	TheDerbyMercury	4
383	607	630	1807	3	5	TheDerbyMercury	4	1806	6	5	TheDerbyMercury	4
222	352	356	1807	3	5	TheDerbyMercury	4	1806	6	26	TheDerbyMercury	4
204	341	355	1807	3	5	TheDerbyMercury	4	1806	7	3	TheDerbyMercury	4
215	397	395	1807	3	5	TheDerbyMercury	4	1806	7	17	TheDerbyMercury	4
479	771	788	1807	3	5	TheDerbyMercury	4	1806	7	24	TheDerbyMercury	4
279	452	470	1807	3	5	TheDerbyMercury	4	1806	7	31	TheDerbyMercury	4
290	494	515	1807	3	5	TheDerbyMercury	4	1806	8	7	TheDerbyMercury	4
263	449	456	1807	3	5	TheDerbyMercury	4	1806	8	21	TheDerbyMercury	4
417	675	688	1807	3	5	TheDerbyMercury	4	1806	8	28	TheDerbyMercury	4
309	487	507	1807	3	5	TheDerbyMercury	4	1806	9	11	TheDerbyMercury	4
504	777	806	1807	3	5	TheDerbyMercury	4	1806	9	18	TheDerbyMercury	4
262	422	440	1807	3	5	TheDerbyMercury	4	1806	9	25	TheDerbyMercury	4
434	708	716	1807	3	5	TheDerbyMercury	4	1806	10	9	TheDerbyMercury	4
509	793	803	1807	3	5	TheDerbyMercury	4	1806	10	16	TheDerbyMercury	4
504	782	812	1807	3	5	TheDerbyMercury	4	1806	10	23	TheDerbyMercury	4
443	697	726	1807	3	5	TheDerbyMercury	4	1806	10	30	TheDerbyMercury	4
204	360	367	1807	3	5	TheDerbyMercury	4	1806	11	6	TheDerbyMercury	4
345	569	589	1807	3	5	TheDerbyMercury	4	1806	11	13	TheDerbyMercury	4
475	745	753	1807	3	5	TheDerbyMercury	4	1806	11	20	TheDerbyMercury	4
279	453	479	1807	3	5	TheDerbyMercury	4	1806	11	27	TheDerbyMercury	4
519	807	859	1807	3	5	TheDerbyMercury	4	1806	12	11	TheDerbyMercury	4
291	481	492	1807	3	5	TheDerbyMercury	4	1806	12	18	TheDerbyMercury	4
367	597	614	1807	3	5	TheDerbyMercury	4	1806	12	24	TheDerbyMercury	4
292	473	474	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	1	2	Trewman'sExeterFlyingPost	3
203	316	319	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	2	27	Trewman'sExeterFlyingPost	3
351	487	494	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	3	6	Trewman'sExeterFlyingPost	3
212	327	331	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	3	20	Trewman'sExeterFlyingPost	2
273	403	407	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	5	1	Trewman'sExeterFlyingPost	3
301	436	446	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	5	29	Trewman'sExeterFlyingPost	3
292	413	417	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	9	4	Trewman'sExeterFlyingPost	3
208	281	299	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	9	11	TheDerbyMercury	4
270	435	449	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	10	2	Trewman'sExeterFlyingPost	2
232	305	319	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	10	16	TheDerbyMercury	4
219	320	315	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	10	16	Trewman'sExeterFlyingPost	2
232	320	337	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	11	13	TheDerbyMercury	4
397	656	649	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	11	13	Trewman'sExeterFlyingPost	3
316	479	484	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	11	20	Trewman'sExeterFlyingPost	3
240	379	383	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1806	12	25	Trewman'sExeterFlyingPost	3
203	282	282	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	1	2	Trewman'sExeterFlyingPost	2
255	371	381	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	1	23	Trewman'sExeterFlyingPost	3
223	351	370	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	2	13	TheDerbyMercury	1
205	282	287	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	2	13	Trewman'sExeterFlyingPost	2
284	509	507	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	2	20	Trewman'sExeterFlyingPost	2
285	454	459	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	2	27	Trewman'sExeterFlyingPost	3
296	477	488	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	3	6	Trewman'sExeterFlyingPost	3
243	322	326	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	3	13	Trewman'sExeterFlyingPost	3
370	526	538	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	3	20	Trewman'sExeterFlyingPost	3
224	299	301	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	4	3	Trewman'sExeterFlyingPost	3
348	523	515	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	4	10	Trewman'sExeterFlyingPost	1
224	323	325	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	4	10	Trewman'sExeterFlyingPost	3
267	406	402	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	4	17	Trewman'sExeterFlyingPost	3
267	356	358	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	4	24	Trewman'sExeterFlyingPost	3
225	318	322	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	5	1	Trewman'sExeterFlyingPost	3
215	331	327	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	5	8	Trewman'sExeterFlyingPost	3
237	340	351	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	5	15	Trewman'sExeterFlyingPost	3
286	411	407	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	5	22	Trewman'sExeterFlyingPost	3
234	377	372	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	5	29	Trewman'sExeterFlyingPost	1
314	455	464	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	5	29	Trewman'sExeterFlyingPost	3
228	316	312	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	6	5	Trewman'sExeterFlyingPost	3
259	333	336	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	6	12	Trewman'sExeterFlyingPost	2
348	509	503	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	6	19	Trewman'sExeterFlyingPost	3
267	378	369	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	6	26	Trewman'sExeterFlyingPost	3
212	325	326	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	7	3	Trewman'sExeterFlyingPost	3
298	456	456	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	7	10	Trewman'sExeterFlyingPost	3
283	440	437	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	7	17	Trewman'sExeterFlyingPost	3
216	295	303	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	7	24	Trewman'sExeterFlyingPost	2
349	532	545	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	7	31	Trewman'sExeterFlyingPost	1
358	549	548	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	7	31	Trewman'sExeterFlyingPost	3
262	387	382	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	8	21	Trewman'sExeterFlyingPost	2
231	361	358	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	9	4	Trewman'sExeterFlyingPost	3
217	311	311	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	9	11	Trewman'sExeterFlyingPost	2
234	385	389	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	10	2	Trewman'sExeterFlyingPost	2
352	563	552	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	10	9	Trewman'sExeterFlyingPost	2
335	447	445	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	10	16	Trewman'sExeterFlyingPost	3
528	743	745	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	10	30	Trewman'sExeterFlyingPost	3
418	578	577	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	11	6	Trewman'sExeterFlyingPost	3
201	336	330	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	11	13	Trewman'sExeterFlyingPost	1
446	663	661	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	11	13	Trewman'sExeterFlyingPost	3
220	332	321	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	11	20	Trewman'sExeterFlyingPost	1
295	452	448	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	11	20	Trewman'sExeterFlyingPost	3
219	317	312	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	11	27	Trewman'sExeterFlyingPost	2
346	495	491	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	11	27	Trewman'sExeterFlyingPost	3
213	357	351	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	12	4	Trewman'sExeterFlyingPost	3
556	841	821	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	12	18	Trewman'sExeterFlyingPost	3
606	878	868	1807	3	5	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1806	12	25	Trewman'sExeterFlyingPost	2
210	337	340	1807	3	7	Jackson'sOxfordJournal	1	1806	1	25	Jackson'sOxfordJournal	1
233	326	324	1807	3	7	Jackson'sOxfordJournal	1	1806	2	15	Jackson'sOxfordJournal	4
220	332	324	1807	3	7	Jackson'sOxfordJournal	1	1806	5	10	Jackson'sOxfordJournal	3
273	395	394	1807	3	7	Jackson'sOxfordJournal	1	1806	5	31	Jackson'sOxfordJournal	1
237	326	339	1807	3	7	Jackson'sOxfordJournal	1	1806	6	7	Jackson'sOxfordJournal	1
250	378	387	1807	3	7	Jackson'sOxfordJournal	1	1806	6	14	Jackson'sOxfordJournal	1
272	377	382	1807	3	7	Jackson'sOxfordJournal	3	1806	2	15	Jackson'sOxfordJournal	3
236	362	356	1807	3	7	Jackson'sOxfordJournal	3	1806	3	15	Jackson'sOxfordJournal	3
225	375	377	1807	3	7	TheIpswichJournal	4	1806	11	15	TheIpswichJournal	4
215	322	324	1807	3	7	TheIpswichJournal	4	1806	12	6	TheIpswichJournal	1
262	349	358	1807	3	9	CaledonianMercury	4	1806	12	27	CaledonianMercury	4
